Fecha_Hora;Job_ID;Circuito_Nombre;Layout_Circuito;Layout_Centinela;Modo_Centinela;Shots_Totales;Shots_Validos;Supervivencia_(%)
2026-07-20 10:36:34;Simulacion;circuito_estres_10q.py;[23- 16- 3- 4- 5- 6- 7- 17- 27- 26];[28];robust_local;10000;8699;86.99
2026-07-20 10:36:34;Simulacion;sencillo.py;[105- 106];[117];robust_local;10000;9236;92.36
